malleable_count,strategic_count,balanced_count,confident_count,static_count,winner_type,final_price,round_count,winner_valuation,efficiency
1,2,8,5,4,static/inflex,1120,31,1294.7260256014752,120
1,2,8,6,3,balanced,1060,28,1073.5873983670858,60
1,2,8,7,2,static/inflex,1120,31,1470.3428396837762,120
1,2,8,8,1,static/inflex,1040,27,1082.9314675190565,40
1,2,8,9,0,confident,1100,30,1090.166041460423,100
1,2,9,0,8,static/inflex,1180,34,1184.9906841015759,180
1,2,9,1,7,static/inflex,1180,34,1181.664603982889,180
1,2,9,2,6,balanced,1100,30,1149.5227209572054,100
1,2,9,3,5,static/inflex,1080,29,1099.904362925909,80
1,2,9,4,4,static/inflex,1080,29,1157.9145954225257,80
1,2,9,5,3,static/inflex,1100,30,1178.0275601402382,100
1,2,9,6,2,confident,1120,31,1147.9061761163987,120
1,2,9,7,1,confident,1080,29,1079.0690510584784,80
1,2,9,8,0,confident,1040,27,1150.827525996844,40
1,2,10,0,7,static/inflex,1120,31,1181.4061645494312,120
1,2,10,1,6,static/inflex,1120,31,1270.9682499429823,120
1,2,10,2,5,confident,1100,30,1113.832307028905,100
1,2,10,3,4,balanced,1020,26,1024.7719359855955,20
1,2,10,4,3,static/inflex,1160,33,1296.7615015358094,160
1,2,10,5,2,confident,1040,27,1123.5687469026602,40
1,2,10,6,1,static/inflex,1120,31,1146.095955624131,120
1,2,10,7,0,confident,1120,31,1142.4802135626153,120
1,2,11,0,6,static/inflex,1200,35,1213.4422759113017,200
1,2,11,1,5,static/inflex,1300,40,1418.7779273162957,300
1,2,11,2,4,static/inflex,1100,30,1247.8083992441336,100
1,2,11,3,3,confident,1080,29,1100.498683541012,80
1,2,11,4,2,confident,1140,32,1145.2336946520172,140
1,2,11,5,1,confident,1040,27,1056.0261044341873,40
1,2,11,6,0,confident,1080,29,1154.3732645542225,80
1,2,12,0,5,static/inflex,1220,36,1255.4790325161625,220
1,2,12,1,4,static/inflex,1040,27,1387.9930866689529,40
1,2,12,2,3,confident,1100,30,1159.54453067637,100
1,2,12,3,2,balanced,1040,27,1054.2282080498405,40
1,2,12,4,1,confident,1020,26,1073.6148695556117,20
1,2,12,5,0,confident,1020,26,1005.5942985094697,20
1,2,13,0,4,balanced,1080,29,1078.0041508098288,80
1,2,13,1,3,confident,1140,32,1178.9320138733901,140
1,2,13,2,2,confident,1100,30,1108.040205907747,100
1,2,13,3,1,balanced,1060,28,1070.4978913441573,60
1,2,13,4,0,balanced,1080,29,1065.0676556162769,80
1,2,14,0,3,static/inflex,1140,32,1288.9893115428247,140
1,2,14,1,2,balanced,1160,33,1168.7321876662043,160
1,2,14,2,1,static/inflex,1040,27,1202.2205537578254,40
1,2,14,3,0,balanced,1060,28,1082.5639988909945,60
1,2,15,0,2,balanced,1020,26,1085.3593243553655,20
1,2,15,1,1,balanced,980,24,997.4538788666835,20
1,2,15,2,0,balanced,1060,28,1067.1966630799038,60
1,2,16,0,1,static/inflex,1060,28,1117.8358306588193,60
1,2,16,1,0,balanced,1020,26,1056.0281267353212,20
1,2,17,0,0,balanced,1100,30,1161.114046691575,100
1,3,0,0,16,static/inflex,1180,34,1176.5864196412822,180
1,3,0,1,15,static/inflex,1080,29,1179.8812950229706,80
1,3,0,2,14,confident,1100,30,1165.4629116975534,100
1,3,0,3,13,static/inflex,1140,32,1155.574389671754,140
1,3,0,4,12,confident,1120,31,1209.0299936993226,120
1,3,0,5,11,static/inflex,1140,32,1193.6192699397357,140
1,3,0,6,10,static/inflex,1220,36,1401.056047505897,220
1,3,0,7,9,static/inflex,1100,30,1153.8635744911612,100
1,3,0,8,8,static/inflex,1200,35,1238.563854907368,200
1,3,0,9,7,static/inflex,1160,33,1261.8546893528764,160
1,3,0,10,6,static/inflex,1040,27,1054.9843305302345,40
1,3,0,11,5,static/inflex,1220,36,1227.376736519928,220
1,3,0,12,4,confident,1160,33,1216.283557518856,160
1,3,0,13,3,static/inflex,1200,35,1206.7144670217756,200
1,3,0,14,2,static/inflex,1260,38,1261.3983227674794,260
1,3,0,15,1,confident,1160,33,1184.7833452807731,160
1,3,0,16,0,confident,1100,30,1199.8678954600912,100
1,3,1,0,15,static/inflex,1120,31,1181.8481534901352,120
1,3,1,1,14,static/inflex,1200,35,1273.9017478564829,200
1,3,1,2,13,static/inflex,1200,35,1428.0917613466486,200
1,3,1,3,12,static/inflex,1320,41,1333.4098651183408,320
1,3,1,4,11,static/inflex,1120,31,1176.31006517925,120
1,3,1,5,10,static/inflex,1100,30,1139.7864642483269,100
1,3,1,6,9,static/inflex,1140,32,1305.1912306979234,140
1,3,1,7,8,static/inflex,1200,35,1210.363480470619,200
1,3,1,8,7,confident,1180,34,1278.650067550936,180
1,3,1,9,6,static/inflex,1180,34,1303.7602034373638,180
1,3,1,10,5,static/inflex,1120,31,1188.8476582301973,120
1,3,1,11,4,static/inflex,1100,30,1319.338678680396,100
1,3,1,12,3,static/inflex,1060,28,1129.4467789483178,60
1,3,1,13,2,confident,1100,30,1084.0377428934762,100
1,3,1,14,1,confident,1160,33,1188.333176580129,160
1,3,1,15,0,confident,1120,31,1131.8505104716141,120
1,3,2,0,14,static/inflex,1180,34,1204.6811248741014,180
1,3,2,1,13,static/inflex,1240,37,1450.3726072343984,240
1,3,2,2,12,static/inflex,1200,35,1288.5679351317317,200
1,3,2,3,11,static/inflex,1300,40,1318.9357288938834,300
1,3,2,4,10,static/inflex,1200,35,1482.663640580579,200
1,3,2,5,9,static/inflex,1080,29,1334.4365143118466,80
1,3,2,6,8,static/inflex,1200,35,1224.6775681973058,200
1,3,2,7,7,static/inflex,1180,34,1211.6604399908997,180
1,3,2,8,6,balanced,1080,29,1120.775003273667,80
1,3,2,9,5,static/inflex,1180,34,1180.9591338507666,180
1,3,2,10,4,confident,1120,31,1148.4769846965364,120
1,3,2,11,3,confident,1120,31,1141.8598480829287,120
1,3,2,12,2,static/inflex,1140,32,1305.706635805424,140
1,3,2,13,1,confident,1160,33,1158.6941867556882,160
1,3,2,14,0,confident,1100,30,1110.0304856481475,100
1,3,3,0,13,static/inflex,1240,37,1286.6541513418865,240
1,3,3,1,12,static/inflex,1160,33,1263.9217655114303,160
1,3,3,2,11,static/inflex,1160,33,1357.9605779387755,160
1,3,3,3,10,confident,1180,34,1214.5961054652187,180
1,3,3,4,9,static/inflex,1220,36,1239.8313914777705,220
1,3,3,5,8,static/inflex,1120,31,1237.7754437443805,120
1,3,3,6,7,confident,1140,32,1135.2212913066453,140
1,3,3,7,6,static/inflex,1160,33,1263.6010986504878,160
1,3,3,8,5,static/inflex,1120,31,1225.472879263919,120
1,3,3,9,4,confident,1040,27,1044.5775282814939,40
1,3,3,10,3,static/inflex,1160,33,1160.621622739363,160
1,3,3,11,2,confident,1060,28,1085.1565333632448,60
1,3,3,12,1,confident,1040,27,1096.7096276511393,40
1,3,3,13,0,confident,1100,30,1116.680144008612,100
1,3,4,0,12,static/inflex,1040,27,1085.7542112230578,40
1,3,4,1,11,static/inflex,1260,38,1297.9205735762544,260
1,3,4,2,10,static/inflex,1220,36,1334.1996227069803,220
1,3,4,3,9,static/inflex,1140,32,1142.7489378832681,140
1,3,4,4,8,static/inflex,1200,35,1236.1743113256246,200
1,3,4,5,7,static/inflex,1120,31,1303.4435540907884,120
1,3,4,6,6,static/inflex,1120,31,1243.9393696616225,120
1,3,4,7,5,static/inflex,1260,38,1406.4383841582376,260
1,3,4,8,4,confident,1120,31,1142.2729064469515,120
1,3,4,9,3,confident,1200,35,1187.8304625061894,200
1,3,4,10,2,confident,1140,32,1193.347072664621,140
1,3,4,11,1,confident,1120,31,1145.8848444031387,120
1,3,4,12,0,confident,1140,32,1141.104245389343,140
1,3,5,0,11,static/inflex,1100,30,1118.1275033282911,100
1,3,5,1,10,static/inflex,1120,31,1135.0247498323574,120
1,3,5,2,9,static/inflex,1220,36,1249.985828596751,220
1,3,5,3,8,static/inflex,1120,31,1132.6694940676348,120
1,3,5,4,7,balanced,1080,29,1136.7511141686414,80
1,3,5,5,6,static/inflex,1080,29,1243.4028779200273,80
1,3,5,6,5,static/inflex,1200,35,1255.3452836582237,200
1,3,5,7,4,confident,1160,33,1147.620645131947,160
1,3,5,8,3,static/inflex,1180,34,1270.9054305040072,180
1,3,5,9,2,static/inflex,1100,30,1194.5712817893723,100
1,3,5,10,1,confident,1180,34,1258.7001516776877,180
1,3,5,11,0,balanced,1040,27,1068.9899263704042,40
1,3,6,0,10,static/inflex,1200,35,1214.7764210870587,200
1,3,6,1,9,balanced,1100,30,1169.1173789322233,100
1,3,6,2,8,static/inflex,1200,35,1215.6601133199358,200
1,3,6,3,7,static/inflex,1120,31,1195.651256079912,120
1,3,6,4,6,static/inflex,1220,36,1311.758163890377,220
1,3,6,5,5,static/inflex,1160,33,1174.7068916952262,160
1,3,6,6,4,balanced,1160,33,1207.6902318324157,160
1,3,6,7,3,static/inflex,1120,31,1197.1510382821373,120
1,3,6,8,2,static/inflex,1260,38,1252.1367365916092,260
1,3,6,9,1,confident,1200,35,1217.2528645196192,200
1,3,6,10,0,balanced,1000,25,1031.828654125713,0
1,3,7,0,9,static/inflex,1360,43,1373.3161478064453,360
1,3,7,1,8,static/inflex,1080,29,1109.4690495576808,80
1,3,7,2,7,static/inflex,1120,31,1229.0747971973783,120
1,3,7,3,6,confident,1180,34,1211.0038305308897,180
1,3,7,4,5,static/inflex,1120,31,1113.9402249800376,120
1,3,7,5,4,static/inflex,1180,34,1200.011862355636,180
1,3,7,6,3,confident,1000,25,1124.1098901046012,0
1,3,7,7,2,static/inflex,1160,33,1196.3599043014394,160
1,3,7,8,1,static/inflex,1100,30,1200.9347945246823,100
1,3,7,9,0,confident,1100,30,1237.4740449581582,100
1,3,8,0,8,static/inflex,1160,33,1179.1361992039378,160
1,3,8,1,7,static/inflex,1140,32,1136.9211111141376,140
1,3,8,2,6,static/inflex,1080,29,1135.0324707788259,80
1,3,8,3,5,static/inflex,1200,35,1216.458089855384,200
1,3,8,4,4,static/inflex,1060,28,1154.5409887671392,60
1,3,8,5,3,static/inflex,1100,30,1131.4348478501925,100
1,3,8,6,2,confident,1100,30,1231.1368925755476,100
1,3,8,7,1,confident,1140,32,1207.1455494673792,140
1,3,8,8,0,balanced,1060,28,1047.8588062141644,60
1,3,9,0,7,static/inflex,1040,27,1131.7564956656302,40
1,3,9,1,6,static/inflex,1180,34,1203.3624549874098,180
1,3,9,2,5,static/inflex,1100,30,1119.5087879399982,100
1,3,9,3,4,static/inflex,1120,31,1279.903715603779,120
1,3,9,4,3,static/inflex,1080,29,1180.2305126129652,80
1,3,9,5,2,balanced,1040,27,1084.1672826805082,40
1,3,9,6,1,confident,1160,33,1209.9552484316796,160
1,3,9,7,0,confident,1060,28,1192.570271615242,60
1,3,10,0,6,static/inflex,1140,32,1165.5945650624094,140
1,3,10,1,5,static/inflex,1120,31,1179.822301373902,120
1,3,10,2,4,balanced,1080,29,1087.9052653522276,80
1,3,10,3,3,static/inflex,1100,30,1115.19042140768,100
1,3,10,4,2,static/inflex,1060,28,1146.002335720563,60
1,3,10,5,1,balanced,1060,28,1056.056670591068,60
1,3,10,6,0,confident,1120,31,1222.2149756015724,120
1,3,11,0,5,static/inflex,1180,34,1194.490992686355,180
1,3,11,1,4,static/inflex,1140,32,1183.9034562583345,140
1,3,11,2,3,balanced,1100,30,1119.8567753085813,100
1,3,11,3,2,static/inflex,1080,29,1224.590959421762,80
1,3,11,4,1,static/inflex,1080,29,1313.327557535633,80
1,3,11,5,0,balanced,1000,25,1032.5249117203434,0
1,3,12,0,4,static/inflex,1100,30,1096.9066209353848,100
1,3,12,1,3,balanced,1060,28,1053.8049332303694,60
1,3,12,2,2,balanced,1060,28,1048.7136075313067,60
1,3,12,3,1,balanced,1040,27,1050.3492953515592,40
1,3,12,4,0,balanced,1080,29,1079.1027524673696,80
1,3,13,0,3,static/inflex,1020,26,1121.5687664496536,20
1,3,13,1,2,static/inflex,1100,30,1173.4934976721715,100
1,3,13,2,1,static/inflex,1120,31,1240.621152257842,120
1,3,13,3,0,confident,1080,29,1141.9679294405832,80
1,3,14,0,2,static/inflex,1080,29,1134.619276833003,80
1,3,14,1,1,static/inflex,1120,31,1159.112901102146,120
1,3,14,2,0,balanced,1120,31,1140.1501958946344,120
1,3,15,0,1,static/inflex,1140,32,1153.2984668058546,140
1,3,15,1,0,confident,1040,27,1102.4860524974245,40
1,3,16,0,0,balanced,1060,28,1078.6507305496193,60
1,4,0,0,15,static/inflex,1200,35,1426.5147672114867,200
1,4,0,1,14,static/inflex,1160,33,1296.11073410364,160
1,4,0,2,13,static/inflex,1180,34,1183.4830597055118,180
1,4,0,3,12,static/inflex,1060,28,1113.588382535,60
1,4,0,4,11,static/inflex,1180,34,1196.871174910707,180
1,4,0,5,10,static/inflex,1220,36,1268.765435729379,220
1,4,0,6,9,static/inflex,1220,36,1232.1546566113307,220
1,4,0,7,8,static/inflex,1100,30,1180.7212026879238,100
1,4,0,8,7,static/inflex,1160,33,1233.352077910255,160
1,4,0,9,6,confident,1160,33,1147.3991330086278,160
1,4,0,10,5,static/inflex,1040,27,1184.7971003282973,40
1,4,0,11,4,static/inflex,1140,32,1225.9812130273392,140
1,4,0,12,3,static/inflex,1160,33,1237.2914785478206,160
1,4,0,13,2,confident,1100,30,1115.023403461359,100
1,4,0,14,1,confident,1120,31,1123.1472984195568,120
1,4,0,15,0,confident,1080,29,1082.1797372140338,80
1,4,1,0,14,static/inflex,1100,30,1160.2204598558544,100
1,4,1,1,13,static/inflex,1260,38,1305.5679770780212,260
1,4,1,2,12,static/inflex,1200,35,1199.707589962606,200
1,4,1,3,11,static/inflex,1240,37,1448.1965071451637,240
1,4,1,4,10,static/inflex,1160,33,1156.749204629889,160
1,4,1,5,9,static/inflex,1200,35,1243.4032143766995,200
1,4,1,6,8,static/inflex,1100,30,1161.5322275463614,100
1,4,1,7,7,static/inflex,1180,34,1276.758916262688,180
1,4,1,8,6,static/inflex,1160,33,1272.3276132155515,160
1,4,1,9,5,confident,1060,28,1120.2800219237724,60
1,4,1,10,4,static/inflex,1160,33,1154.516214634181,160
1,4,1,11,3,static/inflex,1280,39,1320.9037174190642,280
1,4,1,12,2,static/inflex,1100,30,1108.3788282496898,100
1,4,1,13,1,confident,1200,35,1256.8810472343348,200
1,4,1,14,0,confident,1160,33,1190.2746169304992,160
1,4,2,0,13,static/inflex,1100,30,1115.8912119979966,100
1,4,2,1,12,static/inflex,1140,32,1363.3722144969825,140
1,4,2,2,11,static/inflex,1260,38,1422.499493578553,260
1,4,2,3,10,static/inflex,1060,28,1062.4343815896545,60
1,4,2,4,9,static/inflex,1120,31,1152.7903697758584,120
1,4,2,5,8,static/inflex,1120,31,1247.9947439974603,120
1,4,2,6,7,static/inflex,1140,32,1228.206888209755,140
1,4,2,7,6,static/inflex,1180,34,1212.0001924423811,180
1,4,2,8,5,static/inflex,1160,33,1211.0303526922448,160
1,4,2,9,4,confident,1240,37,1250.240798265571,240
1,4,2,10,3,confident,1180,34,1205.6781955874476,180
1,4,2,11,2,confident,1160,33,1165.5705243563032,160
1,4,2,12,1,static/inflex,1080,29,1075.2066945054776,80
1,4,2,13,0,confident,1180,34,1351.6142752196963,180
1,4,3,0,12,static/inflex,1180,34,1239.4687202126029,180
1,4,3,1,11,static/inflex,1280,39,1322.0024829195695,280
1,4,3,2,10,static/inflex,1140,32,1281.154848848957,140
1,4,3,3,9,static/inflex,1300,40,1412.1464784855516,300
1,4,3,4,8,static/inflex,1320,41,1403.4631289850802,320
1,4,3,5,7,static/inflex,1160,33,1148.8378801779727,160
1,4,3,6,6,confident,1120,31,1244.9168197460303,120
1,4,3,7,5,static/inflex,1140,32,1156.7124692719478,140
1,4,3,8,4,static/inflex,1240,37,1292.9595384904849,240
1,4,3,9,3,confident,1040,27,1070.6912921938892,40
1,4,3,10,2,static/inflex,1160,33,1165.2734827797456,160
1,4,3,11,1,confident,1100,30,1126.760289738171,100
1,4,3,12,0,confident,1180,34,1269.8722372026969,180
1,4,4,0,11,static/inflex,1220,36,1273.393108825703,220
1,4,4,1,10,static/inflex,1200,35,1199.7851451975964,200
1,4,4,2,9,static/inflex,1180,34,1210.409083472919,180
1,4,4,3,8,static/inflex,1260,38,1325.92924968135,260
1,4,4,4,7,static/inflex,1160,33,1275.8475795514983,160
1,4,4,5,6,static/inflex,1200,35,1421.3706833296928,200
1,4,4,6,5,balanced,1120,31,1164.7495866031081,120
1,4,4,7,4,confident,1120,31,1170.962510481451,120
1,4,4,8,3,balanced,1060,28,1085.9869591272563,60
1,4,4,9,2,confident,1120,31,1187.3667600122112,120
1,4,4,10,1,confident,1040,27,1199.1066668296864,40
1,4,4,11,0,confident,1040,27,1167.2366955296875,40
1,4,5,0,10,static/inflex,1120,31,1142.7239362462624,120
1,4,5,1,9,confident,1140,32,1167.6240495120148,140
1,4,5,2,8,static/inflex,1020,26,1007.147149217509,20
1,4,5,3,7,static/inflex,1240,37,1251.5106966898252,240
1,4,5,4,6,confident,1200,35,1201.0663411243559,200
1,4,5,5,5,static/inflex,1140,32,1169.163531576799,140
1,4,5,6,4,confident,1080,29,1117.3495146513542,80
1,4,5,7,3,static/inflex,1100,30,1144.0451233024576,100
1,4,5,8,2,confident,1100,30,1105.847774477009,100
1,4,5,9,1,confident,1160,33,1151.8579207984658,160
1,4,5,10,0,confident,1080,29,1179.050193546726,80
1,4,6,0,9,static/inflex,1100,30,1107.8779392138297,100
1,4,6,1,8,static/inflex,1180,34,1187.1861502817992,180
1,4,6,2,7,static/inflex,1080,29,1125.5709174762833,80
1,4,6,3,6,static/inflex,1120,31,1140.7073390563814,120
1,4,6,4,5,static/inflex,1040,27,1147.2714392628266,40
1,4,6,5,4,static/inflex,1140,32,1141.1352008878575,140
1,4,6,6,3,static/inflex,1040,27,1272.2660754898259,40
1,4,6,7,2,static/inflex,1120,31,1123.9254766858708,120
1,4,6,8,1,static/inflex,1200,35,1260.121887907504,200
1,4,6,9,0,confident,1220,36,1250.677333013334,220
1,4,7,0,8,static/inflex,1220,36,1251.5899792957334,220
1,4,7,1,7,confident,1040,27,1107.835105166324,40
1,4,7,2,6,static/inflex,1200,35,1279.3347631009237,200
1,4,7,3,5,static/inflex,1140,32,1339.2576959324645,140
1,4,7,4,4,static/inflex,1160,33,1181.5872434113476,160
1,4,7,5,3,static/inflex,1120,31,1221.8067926869437,120
1,4,7,6,2,confident,1120,31,1196.8189543894612,120
1,4,7,7,1,confident,1180,34,1212.2457170676698,180
1,4,7,8,0,confident,1100,30,1128.8926469391224,100
1,4,8,0,7,static/inflex,1140,32,1270.1683616664154,140
1,4,8,1,6,static/inflex,1040,27,1308.0826601434028,40
1,4,8,2,5,static/inflex,1140,32,1218.1864911812181,140
1,4,8,3,4,static/inflex,1140,32,1147.1530555530237,140
1,4,8,4,3,static/inflex,1100,30,1208.490705702364,100
1,4,8,5,2,static/inflex,1220,36,1283.4785899277238,220
1,4,8,6,1,confident,1080,29,1101.9690930346721,80
1,4,8,7,0,confident,1040,27,1059.971831058206,40
1,4,9,0,6,static/inflex,1020,26,1272.515763982834,20
1,4,9,1,5,static/inflex,1120,31,1188.362993003304,120
1,4,9,2,4,static/inflex,1120,31,1248.1149454726958,120
1,4,9,3,3,static/inflex,1100,30,1151.2441701717767,100
1,4,9,4,2,confident,1160,33,1234.3532323413858,160
1,4,9,5,1,confident,1100,30,1133.0684687672015,100
1,4,9,6,0,confident,1040,27,1133.9882126922298,40
1,4,10,0,5,static/inflex,1140,32,1155.761999257709,140
1,4,10,1,4,static/inflex,1160,33,1162.5005204555796,160
1,4,10,2,3,static/inflex,1060,28,1109.8914008430008,60
1,4,10,3,2,static/inflex,1060,28,1288.8990776934631,60
1,4,10,4,1,confident,1040,27,1041.1462684834075,40
1,4,10,5,0,confident,1040,27,1069.5195364870392,40
1,4,11,0,4,balanced,1080,29,1104.3054974855913,80
1,4,11,1,3,static/inflex,1100,30,1100.5917002251733,100
1,4,11,2,2,static/inflex,1080,29,1195.9137412075268,80
1,4,11,3,1,balanced,1040,27,1074.732962752706,40
1,4,11,4,0,balanced,1040,27,1087.0161635091918,40
1,4,12,0,3,static/inflex,1080,29,1119.4169190829605,80
1,4,12,1,2,balanced,1120,31,1122.0126872822818,120
1,4,12,2,1,balanced,1080,29,1152.122803083425,80
1,4,12,3,0,balanced,1080,29,1071.1063815846373,80
1,4,13,0,2,balanced,1060,28,1170.6884939138108,60
1,4,13,1,1,balanced,1060,28,1057.8337792881653,60
1,4,13,2,0,balanced,1060,28,1058.0064657755574,60
1,4,14,0,1,balanced,1040,27,1034.1268726615333,40
1,4,14,1,0,balanced,1080,29,1122.0744087225235,80
1,4,15,0,0,balanced,1040,27,1030.8095797739147,40
1,5,0,0,14,static/inflex,1200,35,1233.4746276562046,200
1,5,0,1,13,static/inflex,1140,32,1145.2211704069498,140
1,5,0,2,12,static/inflex,1120,31,1133.2244736754812,120
1,5,0,3,11,static/inflex,1160,33,1167.0431539786528,160
1,5,0,4,10,static/inflex,1180,34,1265.6419288977622,180
1,5,0,5,9,static/inflex,1280,39,1365.990978749238,280
1,5,0,6,8,static/inflex,1260,38,1502.0509741746014,260
1,5,0,7,7,static/inflex,1180,34,1201.7175732587334,180
1,5,0,8,6,confident,1140,32,1183.1768507701752,140
1,5,0,9,5,confident,1160,33,1185.9369087384496,160
1,5,0,10,4,static/inflex,1100,30,1275.0943983166344,100
1,5,0,11,3,static/inflex,1120,31,1450.802572545267,120
1,5,0,12,2,confident,1100,30,1145.9044613909887,100
1,5,0,13,1,confident,1060,28,1048.6944752602458,60
1,5,0,14,0,confident,1100,30,1096.4603236586663,100
1,5,1,0,13,static/inflex,1200,35,1215.965199710812,200
1,5,1,1,12,static/inflex,1200,35,1253.40779008645,200
1,5,1,2,11,confident,1140,32,1228.0102989456486,140
1,5,1,3,10,static/inflex,1320,41,1326.3384071144833,320
1,5,1,4,9,static/inflex,1140,32,1132.5830697491933,140
1,5,1,5,8,confident,1160,33,1177.4244013464956,160
1,5,1,6,7,confident,1180,34,1173.1684876468514,180
1,5,1,7,6,static/inflex,1200,35,1215.6472514735149,200
1,5,1,8,5,confident,1160,33,1312.9386439546674,160
1,5,1,9,4,static/inflex,1120,31,1190.4956005807626,120
1,5,1,10,3,static/inflex,1160,33,1164.7441288815232,160
1,5,1,11,2,static/inflex,1060,28,1146.2797941481836,60
1,5,1,12,1,confident,1180,34,1207.058668309802,180
1,5,1,13,0,confident,1060,28,1076.576519490329,60
1,5,2,0,12,static/inflex,1080,29,1128.4201974941145,80
1,5,2,1,11,static/inflex,1200,35,1248.566683821556,200
1,5,2,2,10,static/inflex,1160,33,1285.5273940911293,160
1,5,2,3,9,static/inflex,1200,35,1258.3119791043625,200
1,5,2,4,8,static/inflex,1120,31,1117.5275695409887,120
1,5,2,5,7,static/inflex,1200,35,1269.884184741217,200
1,5,2,6,6,static/inflex,1260,38,1274.5663906611944,260
1,5,2,7,5,static/inflex,1180,34,1351.401510902181,180
1,5,2,8,4,static/inflex,1100,30,1116.5395566833126,100
1,5,2,9,3,confident,1140,32,1256.8166737837382,140
1,5,2,10,2,static/inflex,1060,28,1067.0330735789944,60
1,5,2,11,1,confident,1160,33,1196.45044505824,160
1,5,2,12,0,confident,1080,29,1164.524215808722,80
1,5,3,0,11,static/inflex,1160,33,1211.9687893125051,160
1,5,3,1,10,static/inflex,1120,31,1122.9460571515958,120
1,5,3,2,9,static/inflex,1140,32,1147.8209163046242,140
1,5,3,3,8,confident,1160,33,1367.3146624351452,160
1,5,3,4,7,static/inflex,1100,30,1240.0836728980228,100
1,5,3,5,6,confident,1080,29,1188.2197562178178,80
1,5,3,6,5,static/inflex,1120,31,1250.4838334450994,120
1,5,3,7,4,static/inflex,1180,34,1272.308094268336,180
